id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier,playerId,playerName,keyPass,assist
2787066443,640,1,2,79,19,1oyc8wvt31xlmocyg7euv40bo,1,75.2,93.5,2025-03-11T15:37:50.762Z,2025-03-11T15:37:51Z,"[{'id': 5574728191, 'qualifierId': 212, 'value': '8.1'}, {'id': 5574728189, 'qualifierId': 141, 'value': '82.3'}, {'id': 5574728187, 'qualifierId': 140, 'value': '77.7'}, {'id': 5574728185, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574728193, 'qualifierId': 213, 'value': '5.04'}]",380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,
2787066451,641,1,2,79,19,1oyc8wvt31xlmocyg7euv40bo,1,78.1,82.3,2025-03-11T15:37:51.577Z,2025-03-11T15:37:57Z,"[{'id': 5574728241, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574728245, 'qualifierId': 141, 'value': '87.8'}, {'id': 5574728249, 'qualifierId': 213, 'value': '2.89'}, {'id': 5574728247, 'qualifierId': 212, 'value': '15.1'}, {'id': 5574728243, 'qualifierId': 140, 'value': '64.2'}]",jewe7em2j8u4bw7xxbucebbp,J. Rane,,
2787066453,642,50,2,79,25,1oyc8wvt31xlmocyg7euv40bo,1,66.6,84.8,2025-03-11T15:37:57.577Z,2025-03-11T15:38:00Z,"[{'id': 5574728255, 'qualifierId': 286}, {'id': 5574728271, 'qualifierId': 233, 'value': '660'}, {'id': 5574728253, 'qualifierId': 56, 'value': 'Left'}]",8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,
2787066455,660,7,2,79,25,12ksg0e6d70senzilsic40fzl,0,33.4,15.2,2025-03-11T15:37:57.578Z,2025-03-11T15:38:01Z,"[{'id': 5574728265, 'qualifierId': 233, 'value': '642'}, {'id': 5574728261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574728263, 'qualifierId': 285}]",deyx0zxr2303hh3cru8l88u1g,S. Narayanan,,
2787066457,661,1,2,79,28,12ksg0e6d70senzilsic40fzl,0,26.1,14,2025-03-11T15:37:59.754Z,2025-03-11T15:38:01Z,"[{'id': 5574728281, 'qualifierId': 140, 'value': '50.7'}, {'id': 5574728285, 'qualifierId': 212, 'value': '28.1'}, {'id': 5574728283, 'qualifierId': 141, 'value': '30.3'}, {'id': 5574728287, 'qualifierId': 213, 'value': '0.41'}, {'id': 5574728277, 'qualifierId': 157}, {'id': 5574728289, 'qualifierId': 1}, {'id': 5574728279, 'qualifierId': 56, 'value': 'Center'}]",3sy4rxdzl4u9e5kkvygxu9x7u,R. Singh,,
2787066463,643,1,2,79,29,1oyc8wvt31xlmocyg7euv40bo,1,54.7,77.9,2025-03-11T15:38:01.161Z,2025-03-11T15:38:03Z,"[{'id': 5574728327, 'qualifierId': 140, 'value': '60.7'}, {'id': 5574728323, 'qualifierId': 3}, {'id': 5574728329, 'qualifierId': 141, 'value': '72.7'}, {'id': 5574728333, 'qualifierId': 212, 'value': '7.2'}, {'id': 5574728325, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574728337, 'qualifierId': 213, 'value': '5.77'}]",8jagdiyhimgmuz0ku5mm1266t,Tiri,,
2787066467,644,49,2,79,31,1oyc8wvt31xlmocyg7euv40bo,1,60.1,71.1,2025-03-11T15:38:03.162Z,2025-03-11T15:38:03Z,[],6n6x88fmmeybwkr6nt8djmac5,Y. van Nieff,,
2787066469,645,1,2,79,31,1oyc8wvt31xlmocyg7euv40bo,1,60.1,71.1,2025-03-11T15:38:03.306Z,2025-03-11T15:38:04Z,"[{'id': 5574728349, 'qualifierId': 212, 'value': '22.4'}, {'id': 5574728351, 'qualifierId': 213, 'value': '3.50'}, {'id': 5574728343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574728347, 'qualifierId': 141, 'value': '59.7'}, {'id': 5574728345, 'qualifierId': 140, 'value': '40.1'}]",6n6x88fmmeybwkr6nt8djmac5,Y. van Nieff,,
2787066471,646,1,2,79,32,1oyc8wvt31xlmocyg7euv40bo,1,40.1,59.7,2025-03-11T15:38:04.554Z,2025-03-11T15:38:06Z,"[{'id': 5574728361, 'qualifierId': 212, 'value': '16.7'}, {'id': 5574728355, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574728357, 'qualifierId': 140, 'value': '55.1'}, {'id': 5574728363, 'qualifierId': 213, 'value': '0.34'}, {'id': 5574728359, 'qualifierId': 141, 'value': '67.9'}]",easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,
2787066473,647,1,2,79,34,1oyc8wvt31xlmocyg7euv40bo,1,55.1,67.9,2025-03-11T15:38:06.537Z,2025-03-11T15:38:08Z,"[{'id': 5574728373, 'qualifierId': 140, 'value': '67.7'}, {'id': 5574728377, 'qualifierId': 212, 'value': '13.8'}, {'id': 5574728379, 'qualifierId': 213, 'value': '0.29'}, {'id': 5574728371, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574728375, 'qualifierId': 141, 'value': '73.8'}]",6n6x88fmmeybwkr6nt8djmac5,Y. van Nieff,,
2787066475,648,50,2,79,36,1oyc8wvt31xlmocyg7euv40bo,1,68.4,77.2,2025-03-11T15:38:08.058Z,2025-03-11T16:22:21Z,"[{'id': 5574728383, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574728385, 'qualifierId': 286}, {'id': 5574728403, 'qualifierId': 233, 'value': '662'}]",8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,
2787066477,662,7,2,79,36,12ksg0e6d70senzilsic40fzl,1,31.6,22.8,2025-03-11T15:38:08.059Z,2025-03-11T16:22:20Z,"[{'id': 5574728393, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574728395, 'qualifierId': 285}, {'id': 5574728399, 'qualifierId': 233, 'value': '648'}]",3sy4rxdzl4u9e5kkvygxu9x7u,R. Singh,,
2787066479,663,49,2,79,40,12ksg0e6d70senzilsic40fzl,1,34.9,28.3,2025-03-11T15:38:12.268Z,2025-03-11T15:38:12Z,[],c22j2xs6nnyho3hixmh0txo9g,L. Fanai,,
2787066481,664,1,2,79,40,12ksg0e6d70senzilsic40fzl,1,34.9,28.3,2025-03-11T15:38:12.486Z,2025-03-11T15:38:15Z,"[{'id': 5574728415, 'qualifierId': 140, 'value': '23.2'}, {'id': 5574728419, 'qualifierId': 212, 'value': '15.0'}, {'id': 5574728421, 'qualifierId': 213, 'value': '2.53'}, {'id': 5574728413, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574728417, 'qualifierId': 141, 'value': '41.0'}]",c22j2xs6nnyho3hixmh0txo9g,L. Fanai,,
2787066483,665,1,2,79,43,12ksg0e6d70senzilsic40fzl,1,23.2,41,2025-03-11T15:38:15.611Z,2025-03-11T15:38:17Z,"[{'id': 5574728437, 'qualifierId': 213, 'value': '1.45'}, {'id': 5574728433, 'qualifierId': 141, 'value': '62.9'}, {'id': 5574728429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574728435, 'qualifierId': 212, 'value': '15.0'}, {'id': 5574728431, 'qualifierId': 140, 'value': '24.9'}]",183r263z06eesonzbta557ys5,R. Bheke,,
2787066485,666,1,2,79,45,12ksg0e6d70senzilsic40fzl,1,24.9,62.9,2025-03-11T15:38:16.954Z,2025-03-11T15:38:19Z,"[{'id': 5574728469, 'qualifierId': 212, 'value': '14.3'}, {'id': 5574728465, 'qualifierId': 140, 'value': '13.5'}, {'id': 5574728471, 'qualifierId': 213, 'value': '3.72'}, {'id': 5574728467, 'qualifierId': 141, 'value': '51.5'}, {'id': 5574728463, 'qualifierId': 56, 'value': 'Back'}]",52hvmgmgja56sqj0zga4tvk5x,A. Jovanović,,
2787066489,667,1,2,79,47,12ksg0e6d70senzilsic40fzl,1,14,51.3,2025-03-11T15:38:19.094Z,2025-03-11T15:38:22Z,"[{'id': 5574728529, 'qualifierId': 213, 'value': '4.99'}, {'id': 5574728527, 'qualifierId': 212, 'value': '18.9'}, {'id': 5574728523, 'qualifierId': 140, 'value': '18.9'}, {'id': 5574728521, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574728525, 'qualifierId': 141, 'value': '24.6'}]",cqtsv8o9c603won64dpi3x2j8,S. Poonia,,
2787066497,668,1,2,79,50,12ksg0e6d70senzilsic40fzl,1,20.6,27.3,2025-03-11T15:38:22.421Z,2025-03-11T15:38:29Z,"[{'id': 5574728589, 'qualifierId': 212, 'value': '25.9'}, {'id': 5574728591, 'qualifierId': 213, 'value': '1.60'}, {'id': 5574728587, 'qualifierId': 141, 'value': '65.4'}, {'id': 5574728583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574728585, 'qualifierId': 140, 'value': '20.0'}]",183r263z06eesonzbta557ys5,R. Bheke,,
2787066501,669,1,2,79,57,12ksg0e6d70senzilsic40fzl,1,20.7,62.7,2025-03-11T15:38:29.623Z,2025-03-11T15:38:31Z,"[{'id': 5574728609, 'qualifierId': 140, 'value': '26.2'}, {'id': 5574728615, 'qualifierId': 213, 'value': '5.31'}, {'id': 5574728611, 'qualifierId': 141, 'value': '50.3'}, {'id': 5574728613, 'qualifierId': 212, 'value': '10.2'}, {'id': 5574728607, 'qualifierId': 56, 'value': 'Back'}]",52hvmgmgja56sqj0zga4tvk5x,A. Jovanović,,
2787066503,670,1,2,79,59,12ksg0e6d70senzilsic40fzl,1,27.4,49.9,2025-03-11T15:38:30.920Z,2025-03-11T15:38:33Z,"[{'id': 5574728637, 'qualifierId': 213, 'value': '5.39'}, {'id': 5574728633, 'qualifierId': 141, 'value': '39.4'}, {'id': 5574728629, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574728635, 'qualifierId': 212, 'value': '9.2'}, {'id': 5574728631, 'qualifierId': 140, 'value': '32.9'}]",de6woepvuggpm1z2cwz1nbmne,S. Singh,,
2787066511,671,1,2,80,0,12ksg0e6d70senzilsic40fzl,1,31.5,39.1,2025-03-11T15:38:32.685Z,2025-03-11T15:38:36Z,"[{'id': 5574728673, 'qualifierId': 213, 'value': '4.88'}, {'id': 5574728665, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574728669, 'qualifierId': 141, 'value': '10.1'}, {'id': 5574728667, 'qualifierId': 140, 'value': '34.7'}, {'id': 5574728671, 'qualifierId': 212, 'value': '20.0'}]",c22j2xs6nnyho3hixmh0txo9g,L. Fanai,,
2787066519,672,1,2,80,4,12ksg0e6d70senzilsic40fzl,1,37.8,8.2,2025-03-11T15:38:36.372Z,2025-03-11T15:38:43Z,"[{'id': 5574728749, 'qualifierId': 213, 'value': '2.36'}, {'id': 5574728747, 'qualifierId': 212, 'value': '15.0'}, {'id': 5574728743, 'qualifierId': 140, 'value': '27.6'}, {'id': 5574728745, 'qualifierId': 141, 'value': '23.7'}, {'id': 5574728741, 'qualifierId': 56, 'value': 'Back'}]",3sy4rxdzl4u9e5kkvygxu9x7u,R. Singh,,
2787066527,673,1,2,80,11,12ksg0e6d70senzilsic40fzl,0,35.7,34.3,2025-03-11T15:38:43.307Z,2025-03-11T15:38:46Z,"[{'id': 5574728809, 'qualifierId': 1}, {'id': 5574728803, 'qualifierId': 141, 'value': '100.0'}, {'id': 5574728795, 'qualifierId': 155}, {'id': 5574728807, 'qualifierId': 213, 'value': '0.87'}, {'id': 5574728801, 'qualifierId': 140, 'value': '72.7'}, {'id': 5574728797, 'qualifierId': 196}, {'id': 5574728805, 'qualifierId': 212, 'value': '59.9'}, {'id': 5574728799, 'qualifierId': 56, 'value': 'Left'}]",183r263z06eesonzbta557ys5,R. Bheke,,
2787066529,674,5,2,80,14,12ksg0e6d70senzilsic40fzl,0,74.2,101.2,2025-03-11T15:38:46.213Z,2025-03-11T15:38:57Z,"[{'id': 5574728813, 'qualifierId': 347}, {'id': 5574728901, 'qualifierId': 233, 'value': '649'}, {'id': 5574728811, 'qualifierId': 56, 'value': 'Left'}]",183r263z06eesonzbta557ys5,R. Bheke,,
2787066541,649,5,2,80,15,1oyc8wvt31xlmocyg7euv40bo,1,26.6,-1.3,2025-03-11T15:38:46.794Z,2025-03-11T15:38:58Z,"[{'id': 5574728893, 'qualifierId': 347}, {'id': 5574728897, 'qualifierId': 233, 'value': '674'}, {'id': 5574728891, 'qualifierId': 56, 'value': 'Back'}]",8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,
2787066557,650,1,2,80,34,1oyc8wvt31xlmocyg7euv40bo,0,37.2,0,2025-03-11T15:39:06.537Z,2025-03-11T15:39:09Z,"[{'id': 5574728997, 'qualifierId': 140, 'value': '45.7'}, {'id': 5574729003, 'qualifierId': 213, 'value': '0.74'}, {'id': 5574728993, 'qualifierId': 107}, {'id': 5574728999, 'qualifierId': 141, 'value': '10.1'}, {'id': 5574729001, 'qualifierId': 212, 'value': '12.1'}, {'id': 5574728995, 'qualifierId': 56, 'value': 'Back'}]",8uo53q5n2lt81faxntpfsj0q2,H. Ralte,,
2787066559,675,49,2,80,38,12ksg0e6d70senzilsic40fzl,1,51.6,87.7,2025-03-11T15:39:09.754Z,2025-03-11T15:39:09Z,[],52hvmgmgja56sqj0zga4tvk5x,A. Jovanović,,
2787066567,676,1,2,80,38,12ksg0e6d70senzilsic40fzl,1,51.7,87.9,2025-03-11T15:39:09.941Z,2025-03-11T15:39:21Z,"[{'id': 5574729095, 'qualifierId': 140, 'value': '52.4'}, {'id': 5574729099, 'qualifierId': 212, 'value': '22.0'}, {'id': 5574729101, 'qualifierId': 213, 'value': '4.75'}, {'id': 5574729097, 'qualifierId': 141, 'value': '55.6'}, {'id': 5574729093, 'qualifierId': 56, 'value': 'Center'}]",52hvmgmgja56sqj0zga4tvk5x,A. Jovanović,,
2787066571,677,1,2,80,43,12ksg0e6d70senzilsic40fzl,1,52.7,49.9,2025-03-11T15:39:14.784Z,2025-03-11T15:39:17Z,"[{'id': 5574729113, 'qualifierId': 141, 'value': '65.4'}, {'id': 5574729117, 'qualifierId': 213, 'value': '2.34'}, {'id': 5574729109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574729115, 'qualifierId': 212, 'value': '14.7'}, {'id': 5574729111, 'qualifierId': 140, 'value': '43.0'}]",de6woepvuggpm1z2cwz1nbmne,S. Singh,,
2787066585,678,1,2,80,45,12ksg0e6d70senzilsic40fzl,1,43,65.4,2025-03-11T15:39:17.377Z,2025-03-11T15:39:21Z,"[{'id': 5574729185, 'qualifierId': 140, 'value': '51.7'}, {'id': 5574729189, 'qualifierId': 212, 'value': '17.6'}, {'id': 5574729191, 'qualifierId': 213, 'value': '1.02'}, {'id': 5574729187, 'qualifierId': 141, 'value': '87.5'}, {'id': 5574729183, 'qualifierId': 56, 'value': 'Left'}]",183r263z06eesonzbta557ys5,R. Bheke,,
2787066589,679,1,2,80,50,12ksg0e6d70senzilsic40fzl,1,51.7,87.5,2025-03-11T15:39:22.657Z,2025-03-11T15:39:23Z,"[{'id': 5574729217, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574729225, 'qualifierId': 213, 'value': '5.30'}, {'id': 5574729221, 'qualifierId': 141, 'value': '67.2'}, {'id': 5574729223, 'qualifierId': 212, 'value': '16.6'}, {'id': 5574729219, 'qualifierId': 140, 'value': '60.5'}]",52hvmgmgja56sqj0zga4tvk5x,A. Jovanović,,
2787066591,680,1,2,80,52,12ksg0e6d70senzilsic40fzl,1,60.5,67.2,2025-03-11T15:39:23.782Z,2025-03-11T15:39:28Z,"[{'id': 5574729253, 'qualifierId': 212, 'value': '11.7'}, {'id': 5574729247, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574729249, 'qualifierId': 140, 'value': '55.6'}, {'id': 5574729255, 'qualifierId': 213, 'value': '4.26'}, {'id': 5574729251, 'qualifierId': 141, 'value': '51.8'}]",deyx0zxr2303hh3cru8l88u1g,S. Narayanan,,
2787066593,681,1,2,80,56,12ksg0e6d70senzilsic40fzl,1,60.7,41.6,2025-03-11T15:39:27.999Z,2025-03-11T15:39:32Z,"[{'id': 5574729289, 'qualifierId': 213, 'value': '2.68'}, {'id': 5574729283, 'qualifierId': 140, 'value': '34.6'}, {'id': 5574729287, 'qualifierId': 212, 'value': '30.7'}, {'id': 5574729281, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574729285, 'qualifierId': 141, 'value': '61.8'}]",de6woepvuggpm1z2cwz1nbmne,S. Singh,,
2787066595,682,1,2,81,0,12ksg0e6d70senzilsic40fzl,1,34.6,61.8,2025-03-11T15:39:32.108Z,2025-03-11T15:39:34Z,"[{'id': 5574729299, 'qualifierId': 212, 'value': '19.3'}, {'id': 5574729293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574729297, 'qualifierId': 141, 'value': '84.1'}, {'id': 5574729301, 'qualifierId': 213, 'value': '0.91'}, {'id': 5574729295, 'qualifierId': 140, 'value': '45.9'}]",183r263z06eesonzbta557ys5,R. Bheke,,
2787066601,683,1,2,81,2,12ksg0e6d70senzilsic40fzl,1,46.4,84.7,2025-03-11T15:39:34.592Z,2025-03-11T15:39:40Z,"[{'id': 5574729339, 'qualifierId': 213, 'value': '4.33'}, {'id': 5574729333, 'qualifierId': 140, 'value': '38.8'}, {'id': 5574729337, 'qualifierId': 212, 'value': '21.3'}, {'id': 5574729335, 'qualifierId': 141, 'value': '55.7'}, {'id': 5574729331, 'qualifierId': 56, 'value': 'Back'}]",52hvmgmgja56sqj0zga4tvk5x,A. Jovanović,,
2787066611,684,1,2,81,8,12ksg0e6d70senzilsic40fzl,1,45.7,47.3,2025-03-11T15:39:40.699Z,2025-03-11T15:39:43Z,"[{'id': 5574729381, 'qualifierId': 213, 'value': '0.25'}, {'id': 5574729371, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574729375, 'qualifierId': 141, 'value': '53.7'}, {'id': 5574729377, 'qualifierId': 212, 'value': '17.6'}, {'id': 5574729373, 'qualifierId': 140, 'value': '61.9'}]",183r263z06eesonzbta557ys5,R. Bheke,,
2787066617,685,1,2,81,11,12ksg0e6d70senzilsic40fzl,1,64.4,54.5,2025-03-11T15:39:43.074Z,2025-03-11T15:39:45Z,"[{'id': 5574729437, 'qualifierId': 213, 'value': '4.69'}, {'id': 5574729433, 'qualifierId': 141, 'value': '43.1'}, {'id': 5574729429, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574729431, 'qualifierId': 140, 'value': '64.2'}, {'id': 5574729435, 'qualifierId': 212, 'value': '7.8'}]",99cjmvx4xlyzhyf6wxlvisb11,S. Chhetri,,
2787066623,686,1,2,81,13,12ksg0e6d70senzilsic40fzl,0,64.2,43.1,2025-03-11T15:39:45.120Z,2025-03-11T15:39:47Z,"[{'id': 5574729459, 'qualifierId': 155}, {'id': 5574729463, 'qualifierId': 140, 'value': '80.6'}, {'id': 5574729467, 'qualifierId': 212, 'value': '17.7'}, {'id': 5574729461, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574729465, 'qualifierId': 141, 'value': '49.3'}, {'id': 5574729469, 'qualifierId': 213, 'value': '0.24'}]",deyx0zxr2303hh3cru8l88u1g,S. Narayanan,,
2787066619,651,49,2,81,15,1oyc8wvt31xlmocyg7euv40bo,1,18.8,52.2,2025-03-11T15:39:46.762Z,2025-03-11T15:39:46Z,[],8jagdiyhimgmuz0ku5mm1266t,Tiri,,
2787066631,652,1,2,81,16,1oyc8wvt31xlmocyg7euv40bo,1,21.2,50.9,2025-03-11T15:39:48.041Z,2025-03-11T15:39:49Z,"[{'id': 5574729517, 'qualifierId': 141, 'value': '38.8'}, {'id': 5574729513, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574729521, 'qualifierId': 213, 'value': '4.67'}, {'id': 5574729519, 'qualifierId': 212, 'value': '8.2'}, {'id': 5574729515, 'qualifierId': 140, 'value': '20.9'}]",8jagdiyhimgmuz0ku5mm1266t,Tiri,,
2787066637,653,1,2,81,18,1oyc8wvt31xlmocyg7euv40bo,1,21.3,35.8,2025-03-11T15:39:49.801Z,2025-03-11T15:39:52Z,"[{'id': 5574729565, 'qualifierId': 212, 'value': '17.5'}, {'id': 5574729561, 'qualifierId': 140, 'value': '27.9'}, {'id': 5574729563, 'qualifierId': 141, 'value': '12.2'}, {'id': 5574729567, 'qualifierId': 213, 'value': '5.12'}, {'id': 5574729559, 'qualifierId': 56, 'value': 'Back'}]",8uo53q5n2lt81faxntpfsj0q2,H. Ralte,,
2787066645,654,1,2,81,22,1oyc8wvt31xlmocyg7euv40bo,1,37.2,3.8,2025-03-11T15:39:54.281Z,2025-03-11T15:39:57Z,"[{'id': 5574729599, 'qualifierId': 141, 'value': '11.0'}, {'id': 5574729603, 'qualifierId': 213, 'value': '0.26'}, {'id': 5574729597, 'qualifierId': 140, 'value': '54.7'}, {'id': 5574729595, 'qualifierId': 56, 'value': 'Right'}, {'id': 5574729601, 'qualifierId': 212, 'value': '19.0'}]",8hst6awgd2m3z7kxj0bjoj4oa,V. Partap Singh,,
2787066655,687,4,2,81,31,12ksg0e6d70senzilsic40fzl,1,41,87.8,2025-03-11T15:40:03.208Z,2025-03-11T15:40:20Z,"[{'id': 5574729795, 'qualifierId': 295}, {'id': 5574729793, 'qualifierId': 13}, {'id': 5574729801, 'qualifierId': 286}, {'id': 5574729797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574729805, 'qualifierId': 233, 'value': '655'}, {'id': 5574729799, 'qualifierId': 152}]",eisspzerdcz21ukznum5q30bu,M. Salah,,
2787066653,655,4,2,81,31,1oyc8wvt31xlmocyg7euv40bo,0,59,12.2,2025-03-11T15:40:03.209Z,2025-03-11T15:40:23Z,"[{'id': 5574729653, 'qualifierId': 152}, {'id': 5574729647, 'qualifierId': 13}, {'id': 5574729655, 'qualifierId': 285}, {'id': 5574729649, 'qualifierId': 295}, {'id': 5574729651, 'qualifierId': 56, 'value': 'Right'}, {'id': 5574729811, 'qualifierId': 233, 'value': '687'}]",8hst6awgd2m3z7kxj0bjoj4oa,V. Partap Singh,,
2787066693,688,1,2,81,51,12ksg0e6d70senzilsic40fzl,1,39.3,90.6,2025-03-11T15:40:23.565Z,2025-03-11T15:40:25Z,"[{'id': 5574729907, 'qualifierId': 189}, {'id': 5574729903, 'qualifierId': 213, 'value': '4.96'}, {'id': 5574729899, 'qualifierId': 141, 'value': '51.3'}, {'id': 5574729893, 'qualifierId': 152}, {'id': 5574729897, 'qualifierId': 140, 'value': '45.8'}, {'id': 5574729891, 'qualifierId': 5}, {'id': 5574729895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574729901, 'qualifierId': 212, 'value': '27.6'}]",eisspzerdcz21ukznum5q30bu,M. Salah,,
2787066699,689,1,2,81,53,12ksg0e6d70senzilsic40fzl,1,45.8,51.3,2025-03-11T15:40:25.470Z,2025-03-11T15:40:27Z,"[{'id': 5574729947, 'qualifierId': 141, 'value': '80.5'}, {'id': 5574729943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574729949, 'qualifierId': 212, 'value': '20.0'}, {'id': 5574729951, 'qualifierId': 213, 'value': '1.46'}, {'id': 5574729945, 'qualifierId': 140, 'value': '47.9'}]",183r263z06eesonzbta557ys5,R. Bheke,,
2787066705,690,1,2,81,55,12ksg0e6d70senzilsic40fzl,1,57.7,85.6,2025-03-11T15:40:27.579Z,2025-03-11T15:40:29Z,"[{'id': 5574730003, 'qualifierId': 212, 'value': '11.3'}, {'id': 5574729999, 'qualifierId': 140, 'value': '67.1'}, {'id': 5574730005, 'qualifierId': 213, 'value': '0.50'}, {'id': 5574729997, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574730001, 'qualifierId': 141, 'value': '93.6'}]",52hvmgmgja56sqj0zga4tvk5x,A. Jovanović,,
2787066713,691,1,2,81,57,12ksg0e6d70senzilsic40fzl,0,73.7,96.2,2025-03-11T15:40:29.311Z,2025-03-11T15:40:34Z,"[{'id': 5574730061, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574730065, 'qualifierId': 141, 'value': '46.9'}, {'id': 5574730059, 'qualifierId': 155}, {'id': 5574730071, 'qualifierId': 1}, {'id': 5574730067, 'qualifierId': 212, 'value': '36.7'}, {'id': 5574730063, 'qualifierId': 140, 'value': '88.0'}, {'id': 5574730069, 'qualifierId': 213, 'value': '5.13'}, {'id': 5574730057, 'qualifierId': 2}]",eisspzerdcz21ukznum5q30bu,M. Salah,,
2787066723,656,12,2,82,3,1oyc8wvt31xlmocyg7euv40bo,1,10.9,64.8,2025-03-11T15:40:35.321Z,2025-03-11T15:40:39Z,"[{'id': 5574730115, 'qualifierId': 212, 'value': '8.9'}, {'id': 5574730111, 'qualifierId': 140, 'value': '11.8'}, {'id': 5574730109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574730113, 'qualifierId': 141, 'value': '51.8'}, {'id': 5574730117, 'qualifierId': 213, 'value': '4.82'}]",46imbd3n5ksawlc59rxd6ymwa,S. Panwar,,
2787066729,692,61,2,82,6,12ksg0e6d70senzilsic40fzl,0,89.7,50.3,2025-03-11T15:40:37.794Z,2025-03-11T15:41:02Z,"[{'id': 5574730153, 'qualifierId': 56, 'value': 'Center'}]",deyx0zxr2303hh3cru8l88u1g,S. Narayanan,,
2787066727,657,5,2,82,7,1oyc8wvt31xlmocyg7euv40bo,1,-1.2,57.4,2025-03-11T15:40:38.858Z,2025-03-11T15:40:59Z,"[{'id': 5574730151, 'qualifierId': 346}, {'id': 5574730361, 'qualifierId': 233, 'value': '693'}, {'id': 5574730147, 'qualifierId': 56, 'value': 'Back'}]",46imbd3n5ksawlc59rxd6ymwa,S. Panwar,,
2787066761,693,5,2,82,9,12ksg0e6d70senzilsic40fzl,0,101.1,42.6,2025-03-11T15:40:41.122Z,2025-03-11T15:40:58Z,"[{'id': 5574730357, 'qualifierId': 346}, {'id': 5574730355, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574730367, 'qualifierId': 233, 'value': '657'}]",deyx0zxr2303hh3cru8l88u1g,S. Narayanan,,
2787066793,658,1,2,82,39,1oyc8wvt31xlmocyg7euv40bo,0,5.2,55.7,2025-03-11T15:41:10.905Z,2025-03-11T15:41:17Z,"[{'id': 5574730563, 'qualifierId': 74}, {'id': 5574730559, 'qualifierId': 213, 'value': '6.28'}, {'id': 5574730555, 'qualifierId': 141, 'value': '54.9'}, {'id': 5574730551, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574730549, 'qualifierId': 124}, {'id': 5574730557, 'qualifierId': 212, 'value': '86.2'}, {'id': 5574730553, 'qualifierId': 140, 'value': '87.3'}, {'id': 5574730561, 'qualifierId': 1}]",911ma7mry52gxar14xb0wrkkp,P. Lachenpa,,
2787066795,694,52,2,82,46,12ksg0e6d70senzilsic40fzl,1,10.9,40.6,2025-03-11T15:41:17.944Z,2025-03-11T15:41:18Z,[],cqtsv8o9c603won64dpi3x2j8,S. Poonia,,
2787066803,695,1,2,82,47,12ksg0e6d70senzilsic40fzl,1,14.3,40.7,2025-03-11T15:41:18.850Z,2025-03-11T15:41:21Z,"[{'id': 5574730587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574730591, 'qualifierId': 141, 'value': '35.4'}, {'id': 5574730595, 'qualifierId': 213, 'value': '5.95'}, {'id': 5574730589, 'qualifierId': 140, 'value': '24.3'}, {'id': 5574730593, 'qualifierId': 212, 'value': '11.1'}, {'id': 5574730585, 'qualifierId': 123}]",cqtsv8o9c603won64dpi3x2j8,S. Poonia,,
